4.31,0.372558,0.000326335
4.32,0.371821,0.00031979
4.33,0.371087,0.000313279
4.34,0.370355,0.0003068
4.35,0.369626,0.000300353
4.36,0.3689,0.000293939
4.37,0.368176,0.000287556
4.38,0.367455,0.000281206
4.39,0.366737,0.000274887
4.4,0.366021,0.000268599
4.41,0.365308,0.000262343
4.42,0.364597,0.000256118
4.43,0.363889,0.000249923
4.44,0.363184,0.00024376
4.45,0.362481,0.000237627
4.46,0.36178,0.000231524
4.47,0.361082,0.000225452
4.48,0.360387,0.00021941
4.49,0.359694,0.000213397
4.5,0.359003,0.000207414
4.51,0.358315,0.000201461
4.52,0.35763,0.000195537
4.53,0.356946,0.000189643
4.54,0.356266,0.000183777
4.55,0.355587,0.00017794
4.56,0.354911,0.000172132
4.57,0.354238,0.000166352
4.58,0.353567,0.000160601
4.59,0.352898,0.000154878
4.6,0.352232,0.000149183
4.61,0.351567,0.000143516
4.62,0.350906,0.000137876
4.63,0.350246,0.000132264
4.64,0.349589,0.00012668
4.65,0.348934,0.000121123
4.66,0.348282,0.000115592
4.67,0.347632,0.000110089
4.68,0.346984,0.000104613
4.69,0.346338,9.91627e-05
4.7,0.345695,9.37392e-05
4.71,0.345053,8.83421e-05
4.72,0.344414,8.29711e-05
4.73,0.343778,7.76261e-05
4.74,0.343143,7.2307e-05
4.75,0.342511,6.70136e-05
4.76,0.34188,6.17457e-05
4.77,0.341252,5.65033e-05
4.78,0.340626,5.12861e-05
4.79,0.340003,4.6094e-05
4.8,0.339381,4.09269e-05
4.81,0.338762,3.57847e-05
4.82,0.338144,3.06671e-05
4.83,0.337529,2.55741e-05
4.84,0.336916,2.05055e-05
4.85,0.336305,1.54612e-05
4.86,0.335696,1.0441e-05
4.87,0.335089,5.44481e-06
4.88,0.334484,4.72458e-07
4.89,0.333882,-4.47618e-06
4.9,0.333281,-9.40123e-06
4.91,0.332682,-1.43028e-05
4.92,0.332086,-1.91811e-05
4.93,0.331491,-2.40362e-05
4.94,0.330898,-2.88683e-05
4.95,0.330308,-3.36775e-05
4.96,0.329719,-3.84638e-05
4.97,0.329132,-4.32276e-05
4.98,0.328548,-4.79688e-05
4.99,0.327965,-5.26876e-05
5,0.327384,-5.73841e-05
5.01,0.326805,-6.20585e-05
5.02,0.326228,-6.67109e-05
5.03,0.325653,-7.13413e-05
5.04,0.32508,-7.59501e-05
5.05,0.324509,-8.05372e-05
5.06,0.32394,-8.51027e-05
5.07,0.323372,-8.96469e-05
5.08,0.322807,-9.41698e-05
5.09,0.322243,-9.86716e-05
5.1,0.321681,-0.000103152
5.11,0.321122,-0.000107612
5.12,0.320563,-0.000112051
5.13,0.320007,-0.000116469
5.14,0.319453,-0.000120867
5.15,0.3189,-0.000125245
5.16,0.318349,-0.000129602
5.17,0.3178,-0.000133938
5.18,0.317253,-0.000138255
5.19,0.316708,-0.000142552
5.2,0.316164,-0.000146829
5.21,0.315622,-0.000151086
5.22,0.315082,-0.000155323
5.23,0.314544,-0.000159541
5.24,0.314007,-0.00016374
5.25,0.313472,-0.000167919
5.26,0.312939,-0.000172079
5.27,0.312408,-0.00017622
5.28,0.311878,-0.000180342
5.29,0.31135,-0.000184445
5.3,0.310823,-0.000188529
5.31,0.310299,-0.000192594
5.32,0.309776,-0.000196641
5.33,0.309255,-0.00020067
5.34,0.308735,-0.00020468
5.35,0.308217,-0.000208672
5.36,0.307701,-0.000212646
5.37,0.307186,-0.000216601
5.38,0.306673,-0.000220539
5.39,0.306162,-0.000224459
5.4,0.305652,-0.000228361
5.41,0.305144,-0.000232246
5.42,0.304637,-0.000236113
5.43,0.304132,-0.000239962
5.44,0.303629,-0.000243794
5.45,0.303127,-0.000247609
5.46,0.302627,-0.000251407
5.47,0.302129,-0.000255187
5.48,0.301632,-0.000258951
5.49,0.301136,-0.000262698
5.5,0.300642,-0.000266428
5.51,0.30015,-0.000270141
5.52,0.299659,-0.000273838
5.53,0.29917,-0.000277518
5.54,0.298682,-0.000281182
5.55,0.298196,-0.000284829
5.56,0.297711,-0.00028846
5.57,0.297228,-0.000292075
5.58,0.296746,-0.000295674
5.59,0.296266,-0.000299257
5.6,0.295787,-0.000302824
5.61,0.29531,-0.000306376
5.62,0.294834,-0.000309911
5.63,0.294359,-0.000313431
5.64,0.293887,-0.000316936
5.65,0.293415,-0.000320425
5.66,0.292945,-0.000323898
5.67,0.292477,-0.000327357
5.68,0.292009,-0.0003308
5.69,0.291544,-0.000334228
5.7,0.29108,-0.000337641
5.71,0.290617,-0.000341039
5.72,0.290155,-0.000344422
5.73,0.289695,-0.000347791
5.74,0.289237,-0.000351144
5.75,0.288779,-0.000354483
5.76,0.288324,-0.000357808
5.77,0.287869,-0.000361118
5.78,0.287416,-0.000364414
5.79,0.286964,-0.000367695
5.8,0.286514,-0.000370962
5.81,0.286065,-0.000374215
5.82,0.285617,-0.000377454
5.83,0.285171,-0.000380679
5.84,0.284726,-0.00038389
5.85,0.284282,-0.000387087
5.86,0.28384,-0.00039027
5.87,0.283399,-0.00039344
5.88,0.282959,-0.000396596
5.89,0.282521,-0.000399738
5.9,0.282084,-0.000402867
5.91,0.281648,-0.000405983
5.92,0.281213,-0.000409085
5.93,0.28078,-0.000412174
5.94,0.280348,-0.00041525
5.95,0.279918,-0.000418312
5.96,0.279488,-0.000421362
5.97,0.27906,-0.000424398
5.98,0.278633,-0.000427422
5.99,0.278208,-0.000430433
6,0.277784,-0.000433431
6.01,0.27736,-0.000436416
6.02,0.276939,-0.000439389
6.03,0.276518,-0.000442349
6.04,0.276099,-0.000445297
6.05,0.27568,-0.000448232
6.06,0.275264,-0.000451155
6.07,0.274848,-0.000454065
6.08,0.274433,-0.000456963
6.09,0.27402,-0.000459849
6.1,0.273608,-0.000462723
6.11,0.273197,-0.000465585
6.12,0.272787,-0.000468435
6.13,0.272379,-0.000471273
6.14,0.271971,-0.000474099
6.15,0.271565,-0.000476913
6.16,0.27116,-0.000479716
6.17,0.270756,-0.000482507
6.18,0.270354,-0.000485286
6.19,0.269952,-0.000488054
6.2,0.269552,-0.00049081
6.21,0.269153,-0.000493555
6.22,0.268754,-0.000496288
6.23,0.268358,-0.00049901
6.24,0.267962,-0.000501721
6.25,0.267567,-0.000504421
6.26,0.267173,-0.000507109
6.27,0.266781,-0.000509787
6.28,0.26639,-0.000512453
6.29,0.265999,-0.000515108
6.3,0.26561,-0.000517753
6.31,0.265222,-0.000520387
6.32,0.264835,-0.00052301
6.33,0.26445,-0.000525622
6.34,0.264065,-0.000528223
6.35,0.263681,-0.000530814
6.36,0.263299,-0.000533394
6.37,0.262917,-0.000535964
6.38,0.262537,-0.000538524
6.39,0.262157,-0.000541072
6.4,0.261779,-0.000543611
6.41,0.261402,-0.000546139
6.42,0.261025,-0.000548657
6.43,0.26065,-0.000551165
6.44,0.260276,-0.000553663
6.45,0.259903,-0.00055615
6.46,0.259531,-0.000558628
6.47,0.25916,-0.000561095
6.48,0.25879,-0.000563553
6.49,0.258421,-0.000566001
6.5,0.258053,-0.000568438
6.51,0.257686,-0.000570867
6.52,0.25732,-0.000573285
6.53,0.256955,-0.000575694
6.54,0.256591,-0.000578093
6.55,0.256229,-0.000580482
6.56,0.255867,-0.000582862
6.57,0.255506,-0.000585232
6.58,0.255146,-0.000587593
6.59,0.254787,-0.000589945
6.6,0.254429,-0.000592287
6.61,0.254072,-0.00059462
6.62,0.253716,-0.000596944
6.63,0.253361,-0.000599258
6.64,0.253007,-0.000601563
6.65,0.252654,-0.00060386
6.66,0.252301,-0.000606147
6.67,0.25195,-0.000608425
6.68,0.2516,-0.000610694
6.69,0.251251,-0.000612954
6.7,0.250902,-0.000615205
6.71,0.250555,-0.000617448
6.72,0.250208,-0.000619681
6.73,0.249863,-0.000621906
6.74,0.249518,-0.000624123
6.75,0.249174,-0.00062633
6.76,0.248831,-0.000628529
6.77,0.24849,-0.000630719
6.78,0.248149,-0.000632901
6.79,0.247808,-0.000635074
6.8,0.247469,-0.000637239
6.81,0.247131,-0.000639396
6.82,0.246794,-0.000641544
6.83,0.246457,-0.000643683
6.84,0.246122,-0.000645815
6.85,0.245787,-0.000647938
6.86,0.245453,-0.000650053
6.87,0.24512,-0.00065216
6.88,0.244788,-0.000654258
6.89,0.244457,-0.000656349
6.9,0.244127,-0.000658432
6.91,0.243797,-0.000660506
6.92,0.243469,-0.000662573
6.93,0.243141,-0.000664631
6.94,0.242814,-0.000666682
6.95,0.242488,-0.000668725
6.96,0.242163,-0.00067076
6.97,0.241839,-0.000672787
6.98,0.241515,-0.000674807
6.99,0.241193,-0.000676819
7,0.240871,-0.000678823
7.01,0.24055,-0.00068082
7.02,0.24023,-0.000682809
7.03,0.239911,-0.00068479
7.04,0.239592,-0.000686764
7.05,0.239275,-0.000688731
7.06,0.238958,-0.00069069
7.07,0.238642,-0.000692641
7.08,0.238327,-0.000694586
7.09,0.238013,-0.000696523
7.1,0.237699,-0.000698452
7.11,0.237386,-0.000700375
7.12,0.237074,-0.00070229
7.13,0.236763,-0.000704198
7.14,0.236453,-0.000706099
7.15,0.236143,-0.000707992
7.16,0.235835,-0.000709879
7.17,0.235527,-0.000711758
7.18,0.235219,-0.000713631
7.19,0.234913,-0.000715496
7.2,0.234607,-0.000717355
7.21,0.234303,-0.000719207
7.22,0.233999,-0.000721051
7.23,0.233695,-0.000722889
7.24,0.233393,-0.00072472
7.25,0.233091,-0.000726545
7.26,0.23279,-0.000728362
7.27,0.23249,-0.000730173
7.28,0.23219,-0.000731977
7.29,0.231892,-0.000733775
7.3,0.231594,-0.000735566
7.31,0.231296,-0.00073735
7.32,0.231,-0.000739128
7.33,0.230704,-0.000740899
7.34,0.230409,-0.000742663
7.35,0.230115,-0.000744421
7.36,0.229821,-0.000746173
7.37,0.229529,-0.000747918
7.38,0.229236,-0.000749657
7.39,0.228945,-0.00075139
7.4,0.228655,-0.000753116
7.41,0.228365,-0.000754836
7.42,0.228075,-0.00075655
7.43,0.227787,-0.000758257
7.44,0.227499,-0.000759959
7.45,0.227212,-0.000761654
7.46,0.226926,-0.000763343
7.47,0.22664,-0.000765025
7.48,0.226355,-0.000766702
7.49,0.226071,-0.000768373
7.5,0.225788,-0.000770037
7.51,0.225505,-0.000771696
7.52,0.225223,-0.000773349
7.53,0.224941,-0.000774995
7.54,0.22466,-0.000776636
7.55,0.22438,-0.000778271
7.56,0.224101,-0.0007799
7.57,0.223822,-0.000781523
7.58,0.223544,-0.00078314
7.59,0.223267,-0.000784752
7.6,0.22299,-0.000786358
7.61,0.222714,-0.000787958
7.62,0.222439,-0.000789552
7.63,0.222164,-0.000791141
7.64,0.22189,-0.000792724
7.65,0.221617,-0.000794301
7.66,0.221344,-0.000795873
7.67,0.221072,-0.000797439
7.68,0.220801,-0.000799
7.69,0.22053,-0.000800555
7.7,0.22026,-0.000802104
7.71,0.219991,-0.000803649
7.72,0.219722,-0.000805187
7.73,0.219454,-0.000806721
7.74,0.219186,-0.000808248
7.75,0.218919,-0.000809771
7.76,0.218653,-0.000811288
7.77,0.218388,-0.0008128
